session_year,caption,caption_long,party,n_over_side,crossing,data,Legislator,id,seat
1887-01-01T12:00:00Z,"<strong>J. T. Bowditch</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Ashland, Jackson.",NA,Unknown Affiliation,NA,NA,legislators,"Bowditch, J. T.",6,1
1887-01-01T12:00:00Z,"<strong>F. M. Crockett</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Milton, Umatilla.",NA,Unknown Affiliation,NA,NA,legislators,"Crockett, F. M.",7,8
1887-01-01T12:00:00Z,"<strong>A. H. Crook</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Ellensburg, Coos, Curry.",NA,Unknown Affiliation,NA,NA,legislators,"Crook, A. H.",8,16
1887-01-01T12:00:00Z,"<strong>W. B. Culver</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Culver, W. B.",9,24
1887-01-01T12:00:00Z,"<strong>J. J. Daly</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Dallas, Polk.",NA,Unknown Affiliation,NA,NA,legislators,"Daly, J. J.",10,32
1887-01-01T12:00:00Z,"<strong>M. M. Davis</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Yaquina, Benton.",NA,Unknown Affiliation,NA,NA,legislators,"Davis, M. M.",11,40
1887-01-01T12:00:00Z,"<strong>M. P. Gard</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Viola, Clackamas.",NA,Unknown Affiliation,NA,NA,legislators,"Gard, M. P.",12,48
1887-01-01T12:00:00Z,"<strong>H. C. Gay</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Heppner, Morrow.",NA,Unknown Affiliation,NA,NA,legislators,"Gay, H. C.",13,2
1887-01-01T12:00:00Z,"<strong>D. Goodsell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Goodsell, D.",14,9
1887-01-01T12:00:00Z,"<strong>J. T. Gregg</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Gregg, J. T.",15,17
1887-01-01T12:00:00Z,"<strong>D Gubser</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Middleton, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Gubser, D",16,25
1887-01-01T12:00:00Z,"<strong>C. K. Hale</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Hale, Lane.",NA,Unknown Affiliation,NA,NA,legislators,"Hale, C. K.",17,33
1887-01-01T12:00:00Z,"<strong>P. W. Haley</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Independence, Polk.",NA,Unknown Affiliation,NA,NA,legislators,"Haley, P. W.",18,41
1887-01-01T12:00:00Z,"<strong>F. C. Hansard</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lebanon, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Hansard, F. C.",19,49
1887-01-01T12:00:00Z,"<strong>Charles LaFollett</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Sheridan, Yamhill.",NA,Unknown Affiliation,NA,NA,legislators,"LaFollett, Charles",20,3
1887-01-01T12:00:00Z,"<strong>R. R. Laughlin</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Yamhill, Yamhill.<br/><br/><em>The name of Mr. Laughlin is given as R.<br/>R. Laughlin and also as E. R. Laughlin<br/>in the House Journal</em>",NA,Unknown Affiliation,NA,NA,legislators,"Laughlin, R. R.",21,10
1887-01-01T12:00:00Z,"<strong>S. Layman</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Woodburn, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Layman, S.",22,18
1887-01-01T12:00:00Z,"<strong>F. N. Little</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Yamhill, Yamhill.",NA,Unknown Affiliation,NA,NA,legislators,"Little, F. N.",23,26
1887-01-01T12:00:00Z,"<strong>R. A. Lockett</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Dell, Baker.",NA,Unknown Affiliation,NA,NA,legislators,"Lockett, R. A.",24,34
1887-01-01T12:00:00Z,"<strong>Donald MacKay</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Multnomah, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"MacKay, Donald",25,42
1887-01-01T12:00:00Z,"<strong>J. W. Maxwell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Netarts, Clackamas, Tillamook, Columbia.",NA,Unknown Affiliation,NA,NA,legislators,"Maxwell, J. W.",26,50
1887-01-01T12:00:00Z,"<strong>L. Mayer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Molalla, Clackamas.",NA,Unknown Affiliation,NA,NA,legislators,"Mayer, L.",27,4
1887-01-01T12:00:00Z,"<strong>F. D. McCully</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Joseph, Union.",NA,Unknown Affiliation,NA,NA,legislators,"McCully, F. D.",28,11
1887-01-01T12:00:00Z,"<strong>H. McKenzie</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Drain, Douglas.",NA,Unknown Affiliation,NA,NA,legislators,"McKenzie, H.",29,19
1887-01-01T12:00:00Z,"<strong>Robert McLean</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Linkville, Klamath, Lake.",NA,Unknown Affiliation,NA,NA,legislators,"McLean, Robert",30,27
1887-01-01T12:00:00Z,"<strong>I. D. Miller</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Miller, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Miller, I. D.",31,35
1887-01-01T12:00:00Z,"<strong>R. A. Miller</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Jacksonville, Jackson.",NA,Unknown Affiliation,NA,NA,legislators,"Miller, R. A.",32,43
1887-01-01T12:00:00Z,"<strong>S. U. Mitchell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Grants Pass, Josephine.",NA,Unknown Affiliation,NA,NA,legislators,"Mitchell, S. U.",33,51
1887-01-01T12:00:00Z,"<strong>William Munger</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Munger, William",34,5
1887-01-01T12:00:00Z,"<strong>P. S. Noyer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Molalla, Clackamas.",NA,Unknown Affiliation,NA,NA,legislators,"Noyer, P. S.",35,12
1887-01-01T12:00:00Z,"<strong>J. M. Osborn</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Corvallis, Benton.",NA,Unknown Affiliation,NA,NA,legislators,"Osborn, J. M.",36,20
1887-01-01T12:00:00Z,"<strong>P. P. Palmer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Scottsburg, Douglas.",NA,Unknown Affiliation,NA,NA,legislators,"Palmer, P. P.",37,28
1887-01-01T12:00:00Z,"<strong>T. Paulson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Garden Home, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Paulson, T.",38,36
1887-01-01T12:00:00Z,"<strong>D. J. Pendleton</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Butteville, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Pendleton, D. J.",39,44
1887-01-01T12:00:00Z,"<strong>M. Pomeroy</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Rainier, Columbia.",NA,Unknown Affiliation,NA,NA,legislators,"Pomeroy, M.",40,52
1887-01-01T12:00:00Z,"<strong>W. W. Richardson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Scio, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Richardson, W. W.",41,6
1887-01-01T12:00:00Z,"<strong>J. S. Roberts</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Myrtle Point, Coos.",NA,Unknown Affiliation,NA,NA,legislators,"Roberts, J. S.",42,13
1887-01-01T12:00:00Z,"<strong>D. Smith</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Forest Grove, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Smith, D.",43,21
1887-01-01T12:00:00Z,"<strong>J. M. Stafford</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Eugene, Lane.",NA,Unknown Affiliation,NA,NA,legislators,"Stafford, J. M.",44,29
1887-01-01T12:00:00Z,"<strong>O. Summers</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Summers, O.",45,37
1887-01-01T12:00:00Z,"<strong>J. W. Swank</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Brownsville, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Swank, J. W.",46,45
1887-01-01T12:00:00Z,"<strong>E. E. Taylor</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Summerville, Union.",NA,Unknown Affiliation,NA,NA,legislators,"Taylor, E. E.",47,14
1887-01-01T12:00:00Z,"<strong>S. G. Thompson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Pine, Lane.",NA,Unknown Affiliation,NA,NA,legislators,"Thompson, S. G.",48,22
1887-01-01T12:00:00Z,"<strong>D. H. Vanderpool</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Wells, Benton.",NA,Unknown Affiliation,NA,NA,legislators,"Vanderpool, D. H.",49,30
1887-01-01T12:00:00Z,"<strong>W. H. Wilcox</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Fossil, Crook, Gilliam, Wasco.",NA,Unknown Affiliation,NA,NA,legislators,"Wilcox, W. H.",50,38
1887-01-01T12:00:00Z,"<strong>John Wilson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Wilson, John",51,46
1889-01-01T12:00:00Z,"<strong>J. T. Apperson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Oregon City, Clackamas.",NA,Unknown Affiliation,NA,NA,legislators,"Apperson, J. T.",1,7
1889-01-01T12:00:00Z,"<strong>William Armstrong</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Armstrong, William",2,15
1889-01-01T12:00:00Z,"<strong>H. J. Bean</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Pendleton, Umatilla.",NA,Unknown Affiliation,NA,NA,legislators,"Bean, H. J.",3,23
1889-01-01T12:00:00Z,"<strong>E. H. Belknap</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Monroe, Benton.",NA,Unknown Affiliation,NA,NA,legislators,"Belknap, E. H.",4,31
1889-01-01T12:00:00Z,"<strong>J. E. Blundell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Canyonville, Douglas.",NA,Unknown Affiliation,NA,NA,legislators,"Blundell, J. E.",5,39
1889-01-01T12:00:00Z,"<strong>J. T. Bowditch</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Ashland, Jackson.",NA,Unknown Affiliation,NA,NA,legislators,"Bowditch, J. T.",6,47
1889-01-01T12:00:00Z,"<strong>S. W. Condon</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Eugene City, Lane.",NA,Unknown Affiliation,NA,NA,legislators,"Condon, S. W.",7,55
1889-01-01T12:00:00Z,"<strong>A. H. Crook</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Ellensburg, Coos, Curry.",NA,Unknown Affiliation,NA,NA,legislators,"Crook, A. H.",8,1
1889-01-01T12:00:00Z,"<strong>C. B. Crosno</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Toledo, Benton.",NA,Unknown Affiliation,NA,NA,legislators,"Crosno, C. B.",9,8
1889-01-01T12:00:00Z,"<strong>W. R. Derby</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lafeyette, Yamhill.",NA,Unknown Affiliation,NA,NA,legislators,"Derby, W. R.",10,16
1889-01-01T12:00:00Z,"<strong>R. P. Earhart</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Earhart, R. P.",11,24
1889-01-01T12:00:00Z,"<strong>T. E. Fell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Heppner, Morrow.",NA,Unknown Affiliation,NA,NA,legislators,"Fell, T. E.",12,32
1889-01-01T12:00:00Z,"<strong>C. G. Fisher</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Dallas, Polk.",NA,Unknown Affiliation,NA,NA,legislators,"Fisher, C. G.",13,40
1889-01-01T12:00:00Z,"<strong>J. J. Fisher</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Fisher, J. J.",14,48
1889-01-01T12:00:00Z,"<strong>E. B. Gambee</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Alba, Umatilla.",NA,Unknown Affiliation,NA,NA,legislators,"Gambee, E. B.",15,56
1889-01-01T12:00:00Z,"<strong>T. T. Geer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Macleay, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Geer, T. T.",16,2
1889-01-01T12:00:00Z,"<strong>W. B. Gilbert</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Gilbert, W. B.",17,9
1889-01-01T12:00:00Z,"<strong>G. W. Gilham</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Harney, Grant.",NA,Unknown Affiliation,NA,NA,legislators,"Gilham, G. W.",18,17
1889-01-01T12:00:00Z,"<strong>Charles Goodnough</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Island City, Union.",NA,Unknown Affiliation,NA,NA,legislators,"Goodnough, Charles",19,25
1889-01-01T12:00:00Z,"<strong>John Hahn</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Astoria, Clatsop.",NA,Unknown Affiliation,NA,NA,legislators,"Hahn, John",20,33
1889-01-01T12:00:00Z,"<strong>S. R. Harrington</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Harrington, S. R.",21,41
1889-01-01T12:00:00Z,"<strong>N. C. Haskell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Baker City, Baker.",NA,Unknown Affiliation,NA,NA,legislators,"Haskell, N. C.",22,49
1889-01-01T12:00:00Z,"<strong>C. J. Howard</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Kerbyville, Josephine.",NA,Unknown Affiliation,NA,NA,legislators,"Howard, C. J.",23,57
1889-01-01T12:00:00Z,"<strong>W. T. Hume</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Hume, W. T.",24,3
1889-01-01T12:00:00Z,"<strong>James A. Hunter</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Enterprise, Wallowa.",NA,Unknown Affiliation,NA,NA,legislators,"Hunter, James A.",25,10
1889-01-01T12:00:00Z,"<strong>A. C. Jennings</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Irving, Lane.",NA,Unknown Affiliation,NA,NA,legislators,"Jennings, A. C.",26,18
1889-01-01T12:00:00Z,"<strong>T. J. Kirk</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Pendleton, Umatilla.",NA,Unknown Affiliation,NA,NA,legislators,"Kirk, T. J.",27,26
1889-01-01T12:00:00Z,"<strong>E. E. Labrie</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Wilbur, Douglas.",NA,Unknown Affiliation,NA,NA,legislators,"Labrie, E. E.",28,34
1889-01-01T12:00:00Z,"<strong>William M. Ladd</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Ladd, William M.",29,42
1889-01-01T12:00:00Z,"<strong>R. R. Laughlin</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Yamhill, Yamhill.",NA,Unknown Affiliation,NA,NA,legislators,"Laughlin, R. R.",30,50
1889-01-01T12:00:00Z,"<strong>Samuel Layman</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Woodburn, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Layman, Samuel",31,4
1889-01-01T12:00:00Z,"<strong>J. W. Maxwell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Netarts, Tillamook, Yamhill.",NA,Unknown Affiliation,NA,NA,legislators,"Maxwell, J. W.",32,11
1889-01-01T12:00:00Z,"<strong>E. O. McCoy</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Grant, Wasco.",NA,Unknown Affiliation,NA,NA,legislators,"McCoy, E. O.",33,19
1889-01-01T12:00:00Z,"<strong>R. A. Miller</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Jacksonville, Jackson.",NA,Unknown Affiliation,NA,NA,legislators,"Miller, R. A.",34,27
1889-01-01T12:00:00Z,"<strong>R. C. Miller</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lebanon, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Miller, R. C.",35,35
1889-01-01T12:00:00Z,"<strong>J. C. Moore</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Greenville, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Moore, J. C.",36,43
1889-01-01T12:00:00Z,"<strong>J. B. R. Morelock</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Brownsville, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Morelock, J. B. R.",37,51
1889-01-01T12:00:00Z,"<strong>S. P. Moss</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Paisley, Lake, Klamath.",NA,Unknown Affiliation,NA,NA,legislators,"Moss, S. P.",38,5
1889-01-01T12:00:00Z,"<strong>Jefferson Myers</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Scio, Linn.",NA,Unknown Affiliation,NA,NA,legislators,"Myers, Jefferson",39,12
1889-01-01T12:00:00Z,<strong>H. P. Napton</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Malheur.,NA,Unknown Affiliation,NA,NA,legislators,"Napton, H. P.",40,20
1889-01-01T12:00:00Z,"<strong>H. H. Northup</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Northup, H. H.",41,28
1889-01-01T12:00:00Z,"<strong>Peter Paquet</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Oregon City, Clackamas.",NA,Unknown Affiliation,NA,NA,legislators,"Paquet, Peter",42,36
1889-01-01T12:00:00Z,"<strong>H. B. Parker</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Astoria, Clatsop.",NA,Unknown Affiliation,NA,NA,legislators,"Parker, H. B.",43,44
1889-01-01T12:00:00Z,"<strong>Thomas Paulsen</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Garden Home, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Paulsen, Thomas",44,52
1889-01-01T12:00:00Z,"<strong>J. V. Pope</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Forest Grove, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Pope, J. V.",45,58
1889-01-01T12:00:00Z,"<strong>F. S. Powell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Monmouth, Polk.",NA,Unknown Affiliation,NA,NA,legislators,"Powell, F. S.",46,6
1889-01-01T12:00:00Z,"<strong>W. K. Price</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Tolo, Jackson.",NA,Unknown Affiliation,NA,NA,legislators,"Price, W. K.",47,13
1889-01-01T12:00:00Z,"<strong>C. E. Ricker</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Gardiner, Douglas.",NA,Unknown Affiliation,NA,NA,legislators,"Ricker, C. E.",48,21
1889-01-01T12:00:00Z,"<strong>John H. Roberts</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Myrtle Point, Coos.",NA,Unknown Affiliation,NA,NA,legislators,"Roberts, John H.",49,29
1889-01-01T12:00:00Z,"<strong>J. L. Roe</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Summerville, Union.",NA,Unknown Affiliation,NA,NA,legislators,"Roe, J. L.",50,37
1889-01-01T12:00:00Z,"<strong>R. V. Short</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Wilsonville, Clackamas.",NA,Unknown Affiliation,NA,NA,legislators,"Short, R. V.",51,45
1889-01-01T12:00:00Z,"<strong>E. L. Smith</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Hood River, Wasco.",NA,Unknown Affiliation,NA,NA,legislators,"Smith, E. L.",52,53
1889-01-01T12:00:00Z,"<strong>J. M. Stafford</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Eugene City, Lane.",NA,Unknown Affiliation,NA,NA,legislators,"Stafford, J. M.",53,59
1889-01-01T12:00:00Z,"<strong>J. A. Strowbridge</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Strowbridge, J. A.",54,14
1889-01-01T12:00:00Z,"<strong>J. A. Thomas</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Arlington, Gilliam.",NA,Unknown Affiliation,NA,NA,legislators,"Thomas, J. A.",55,22
1889-01-01T12:00:00Z,"<strong>D. P. Thompson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,Unknown Affiliation,NA,NA,legislators,"Thompson, D. P.",56,30
1889-01-01T12:00:00Z,"<strong>J. B. Waldo</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Waldo, J. B.",57,38
1889-01-01T12:00:00Z,"<strong>Judson Weed</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Vernonia, Columbia.",NA,Unknown Affiliation,NA,NA,legislators,"Weed, Judson",58,46
1889-01-01T12:00:00Z,"<strong>J. N. Williamson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Prineville, Crook.",NA,Unknown Affiliation,NA,NA,legislators,"Williamson, J. N.",59,54
1889-01-01T12:00:00Z,"<strong>John Q. Wilson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Wilson, John Q.",60,60
1891-01-01T12:00:00Z,"<strong>Wm. Armstrong</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Armstrong, Wm.",1,7
1891-01-01T12:00:00Z,"<strong>J. W. Baker</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,Unknown Affiliation,NA,NA,legislators,"Baker, J. W.",2,15
1891-01-01T12:00:00Z,"<strong>E. W. Barnes</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Wallowa, Wallowa.",NA,Unknown Affiliation,NA,NA,legislators,"Barnes, E. W.",3,23
1891-01-01T12:00:00Z,"<strong>W. N. Barrett</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Hillsboro, Washington.",NA,Unknown Affiliation,NA,NA,legislators,"Barrett, W. N.",4,31
